epoch,train_loss,val_loss,dice,iou,precision,recall,bs,lr,weightdecay,accusteps
25,0.5113,0.5005,0.3138,0.5382,0.6727,0.7306,1,0.00022353042733892474,8.287522363768158e-05,2
1,0.6671,0.6161,0.2081,0.3647,0.4969,0.5802,1,0.00046533520421806487,0.00025935129154281333,1
2,0.6042,0.577,0.2441,0.4385,0.5672,0.6602,1,0.00046533520421806487,0.00025935129154281333,1
3,0.5743,0.5574,0.2483,0.4506,0.6484,0.5973,1,0.00046533520421806487,0.00025935129154281333,1
4,0.5549,0.5365,0.2768,0.4817,0.627,0.6759,1,0.00046533520421806487,0.00025935129154281333,1
5,0.5408,0.5204,0.2868,0.5038,0.6625,0.679,1,0.00046533520421806487,0.00025935129154281333,1
6,0.5229,0.5166,0.2933,0.4848,0.6311,0.6776,1,0.00046533520421806487,0.00025935129154281333,1
7,0.5239,0.5077,0.3021,0.4997,0.6457,0.6898,1,0.00046533520421806487,0.00025935129154281333,1
8,0.5157,0.5085,0.2998,0.4833,0.6381,0.6672,1,0.00046533520421806487,0.00025935129154281333,1
9,0.5115,0.5211,0.2755,0.4395,0.6658,0.5654,1,0.00046533520421806487,0.00025935129154281333,1
10,0.5101,0.5089,0.2957,0.4691,0.6586,0.6211,1,0.00046533520421806487,0.00025935129154281333,1
11,0.5069,0.506,0.3128,0.4714,0.6018,0.6867,1,0.00046533520421806487,0.00025935129154281333,1
12,0.507,0.4858,0.3199,0.5319,0.7086,0.6825,1,0.00046533520421806487,0.00025935129154281333,1
13,0.4934,0.5085,0.2998,0.4575,0.6278,0.6295,1,0.00046533520421806487,0.00025935129154281333,1
14,0.4958,0.4844,0.3224,0.5263,0.7058,0.6752,1,0.00046533520421806487,0.00025935129154281333,1
15,0.4912,0.4815,0.3297,0.5292,0.6852,0.7005,1,0.00046533520421806487,0.00025935129154281333,1
16,0.5069,0.4726,0.3394,0.5625,0.7082,0.7339,1,0.00046533520421806487,0.00025935129154281333,1
17,0.4983,0.475,0.3364,0.5515,0.7026,0.7209,1,0.00046533520421806487,0.00025935129154281333,1
18,0.4895,0.4875,0.3283,0.5092,0.6454,0.7084,1,0.00046533520421806487,0.00025935129154281333,1
19,0.4931,0.4948,0.3171,0.4857,0.657,0.6523,1,0.00046533520421806487,0.00025935129154281333,1
20,0.4936,0.4775,0.3347,0.5361,0.7036,0.694,1,0.00046533520421806487,0.00025935129154281333,1
21,0.481,0.4911,0.3257,0.4944,0.6527,0.6729,1,0.00046533520421806487,0.00025935129154281333,1
22,0.4844,0.4822,0.3404,0.5164,0.645,0.7228,1,0.00046533520421806487,0.00025935129154281333,1
23,0.4846,0.492,0.3206,0.4886,0.6488,0.6661,1,0.00046533520421806487,0.00025935129154281333,1
24,0.488,0.4761,0.3412,0.5359,0.6746,0.7241,1,0.00046533520421806487,0.00025935129154281333,1
25,0.4795,0.4635,0.3538,0.5787,0.711,0.758,1,0.00046533520421806487,0.00025935129154281333,1
1,0.6675,0.6288,0.1881,0.3146,0.4812,0.4764,1,0.0004718570179612469,0.0002260150612680787,1
2,0.6029,0.5745,0.2437,0.4478,0.5872,0.6549,1,0.0004718570179612469,0.0002260150612680787,1
3,0.572,0.5536,0.2527,0.4723,0.6546,0.6304,1,0.0004718570179612469,0.0002260150612680787,1
4,0.5548,0.5372,0.2784,0.4776,0.6089,0.6903,1,0.0004718570179612469,0.0002260150612680787,1
5,0.5332,0.537,0.276,0.4412,0.597,0.6296,1,0.0004718570179612469,0.0002260150612680787,1
6,0.5272,0.5087,0.2965,0.5153,0.691,0.6709,1,0.0004718570179612469,0.0002260150612680787,1
7,0.515,0.5079,0.2989,0.5016,0.6593,0.6785,1,0.0004718570179612469,0.0002260150612680787,1
8,0.5113,0.503,0.2928,0.5101,0.7304,0.6297,1,0.0004718570179612469,0.0002260150612680787,1
9,0.5049,0.5127,0.2842,0.465,0.6981,0.5835,1,0.0004718570179612469,0.0002260150612680787,1
10,0.5025,0.5016,0.3054,0.487,0.6738,0.6386,1,0.0004718570179612469,0.0002260150612680787,1
11,0.4985,0.5035,0.3096,0.475,0.6312,0.6594,1,0.0004718570179612469,0.0002260150612680787,1
12,0.4964,0.5064,0.3049,0.463,0.6371,0.6306,1,0.0004718570179612469,0.0002260150612680787,1
13,0.5026,0.4836,0.3203,0.5384,0.7201,0.6823,1,0.0004718570179612469,0.0002260150612680787,1
14,0.5004,0.4981,0.3126,0.4839,0.6442,0.6623,1,0.0004718570179612469,0.0002260150612680787,1
15,0.4877,0.4879,0.3261,0.5089,0.6609,0.6902,1,0.0004718570179612469,0.0002260150612680787,1
16,0.498,0.4769,0.3412,0.5438,0.6799,0.7327,1,0.0004718570179612469,0.0002260150612680787,1
17,0.4932,0.4867,0.3207,0.5128,0.6918,0.6661,1,0.0004718570179612469,0.0002260150612680787,1
18,0.491,0.4846,0.3294,0.5168,0.6637,0.7015,1,0.0004718570179612469,0.0002260150612680787,1
19,0.4907,0.4829,0.3304,0.5205,0.6713,0.7002,1,0.0004718570179612469,0.0002260150612680787,1
20,0.4883,0.4911,0.3193,0.4951,0.671,0.6557,1,0.0004718570179612469,0.0002260150612680787,1
21,0.4877,0.5126,0.3014,0.443,0.6149,0.6148,1,0.0004718570179612469,0.0002260150612680787,1
22,0.4971,0.4898,0.336,0.4972,0.6187,0.7186,1,0.0004718570179612469,0.0002260150612680787,1
23,0.4876,0.4832,0.332,0.5123,0.6658,0.691,1,0.0004718570179612469,0.0002260150612680787,1
24,0.493,0.4852,0.3294,0.5061,0.6504,0.697,1,0.0004718570179612469,0.0002260150612680787,1
25,0.4829,0.4777,0.3421,0.5281,0.6685,0.7169,1,0.0004718570179612469,0.0002260150612680787,1
1,0.664,0.6132,0.2092,0.3642,0.5151,0.5565,1,0.0006344540966574607,0.00021780823953025143,1
2,0.5979,0.5625,0.2598,0.446,0.5688,0.6749,1,0.0006344540966574607,0.00021780823953025143,1
3,0.5586,0.5398,0.27,0.4636,0.6155,0.6543,1,0.0006344540966574607,0.00021780823953025143,1
4,0.5427,0.5234,0.2907,0.4781,0.6252,0.6714,1,0.0006344540966574607,0.00021780823953025143,1
5,0.5309,0.5152,0.2933,0.4774,0.6389,0.6552,1,0.0006344540966574607,0.00021780823953025143,1
6,0.5166,0.504,0.3004,0.4952,0.6762,0.6505,1,0.0006344540966574607,0.00021780823953025143,1
7,0.5109,0.495,0.3143,0.5233,0.667,0.7098,1,0.0006344540966574607,0.00021780823953025143,1
8,0.5142,0.4997,0.2998,0.4918,0.7078,0.6184,1,0.0006344540966574607,0.00021780823953025143,1
9,0.5063,0.4951,0.3068,0.5094,0.7315,0.6281,1,0.0006344540966574607,0.00021780823953025143,1
10,0.5008,0.4964,0.3076,0.492,0.6965,0.6274,1,0.0006344540966574607,0.00021780823953025143,1
11,0.5012,0.4849,0.332,0.524,0.6647,0.714,1,0.0006344540966574607,0.00021780823953025143,1
12,0.4986,0.5134,0.2961,0.4423,0.6185,0.6097,1,0.0006344540966574607,0.00021780823953025143,1
13,0.4997,0.5052,0.3072,0.4632,0.6345,0.6335,1,0.0006344540966574607,0.00021780823953025143,1
14,0.4984,0.5016,0.3076,0.4702,0.6598,0.6223,1,0.0006344540966574607,0.00021780823953025143,1
15,0.4932,0.4886,0.3224,0.5015,0.6686,0.6689,1,0.0006344540966574607,0.00021780823953025143,1
16,0.487,0.4821,0.3358,0.5212,0.6685,0.7045,1,0.0006344540966574607,0.00021780823953025143,1
17,0.4809,0.4753,0.34,0.5452,0.6941,0.7191,1,0.0006344540966574607,0.00021780823953025143,1
18,0.4943,0.479,0.3388,0.5326,0.6648,0.7294,1,0.0006344540966574607,0.00021780823953025143,1
19,0.4988,0.4792,0.335,0.5313,0.6854,0.7039,1,0.0006344540966574607,0.00021780823953025143,1
20,0.4848,0.4734,0.3356,0.5494,0.7223,0.6979,1,0.0006344540966574607,0.00021780823953025143,1
21,0.4924,0.4786,0.3374,0.5326,0.6671,0.7269,1,0.0006344540966574607,0.00021780823953025143,1
22,0.4837,0.4684,0.3533,0.5589,0.6767,0.7641,1,0.0006344540966574607,0.00021780823953025143,1
23,0.488,0.4783,0.3328,0.5309,0.7068,0.6825,1,0.0006344540966574607,0.00021780823953025143,1
24,0.4942,0.4774,0.3383,0.532,0.6791,0.7118,1,0.0006344540966574607,0.00021780823953025143,1
25,0.49,0.4636,0.3585,0.5736,0.6956,0.7672,1,0.0006344540966574607,0.00021780823953025143,1
1,0.6631,0.6191,0.1858,0.3162,0.5334,0.438,1,0.0007457509672133729,5.5588012145470736e-05,1
2,0.5902,0.5582,0.251,0.4425,0.6107,0.6174,1,0.0007457509672133729,5.5588012145470736e-05,1
3,0.5537,0.5293,0.2655,0.485,0.7095,0.6064,1,0.0007457509672133729,5.5588012145470736e-05,1
4,0.5366,0.5273,0.29,0.4573,0.5929,0.668,1,0.0007457509672133729,5.5588012145470736e-05,1
5,0.5272,0.5188,0.2887,0.4559,0.6116,0.6423,1,0.0007457509672133729,5.5588012145470736e-05,1
6,0.5164,0.5068,0.3083,0.477,0.6169,0.6792,1,0.0007457509672133729,5.5588012145470736e-05,1
7,0.5076,0.4956,0.3113,0.5033,0.662,0.6785,1,0.0007457509672133729,5.5588012145470736e-05,1
8,0.5067,0.5037,0.2911,0.4741,0.7155,0.5857,1,0.0007457509672133729,5.5588012145470736e-05,1
9,0.5041,0.4968,0.3045,0.4946,0.7045,0.6254,1,0.0007457509672133729,5.5588012145470736e-05,1
10,0.5046,0.488,0.3187,0.5181,0.7041,0.6632,1,0.0007457509672133729,5.5588012145470736e-05,1
11,0.4977,0.493,0.3221,0.4948,0.6508,0.675,1,0.0007457509672133729,5.5588012145470736e-05,1
12,0.4965,0.4936,0.3146,0.4943,0.687,0.6394,1,0.0007457509672133729,5.5588012145470736e-05,1
13,0.4969,0.4761,0.3402,0.546,0.6863,0.7287,1,0.0007457509672133729,5.5588012145470736e-05,1
14,0.5004,0.4834,0.3276,0.522,0.6867,0.6867,1,0.0007457509672133729,5.5588012145470736e-05,1
15,0.4966,0.4828,0.3288,0.5172,0.6788,0.6858,1,0.0007457509672133729,5.5588012145470736e-05,1
16,0.5036,0.4979,0.3184,0.4769,0.6333,0.6605,1,0.0007457509672133729,5.5588012145470736e-05,1
17,0.4871,0.4848,0.331,0.5118,0.6547,0.7023,1,0.0007457509672133729,5.5588012145470736e-05,1
18,0.4933,0.5034,0.3132,0.464,0.617,0.6529,1,0.0007457509672133729,5.5588012145470736e-05,1
19,0.4949,0.4767,0.337,0.5394,0.6922,0.7111,1,0.0007457509672133729,5.5588012145470736e-05,1
20,0.4875,0.4756,0.3428,0.5359,0.6793,0.7188,1,0.0007457509672133729,5.5588012145470736e-05,1
21,0.4903,0.4763,0.3358,0.5353,0.7105,0.686,1,0.0007457509672133729,5.5588012145470736e-05,1
22,0.4911,0.487,0.3348,0.5019,0.6407,0.7001,1,0.0007457509672133729,5.5588012145470736e-05,1
23,0.4838,0.4773,0.338,0.5271,0.6866,0.6955,1,0.0007457509672133729,5.5588012145470736e-05,1
24,0.4765,0.4677,0.3489,0.5602,0.7027,0.7356,1,0.0007457509672133729,5.5588012145470736e-05,1
25,0.4875,0.4872,0.3347,0.5017,0.6443,0.6954,1,0.0007457509672133729,5.5588012145470736e-05,1
1,0.6548,0.627,0.1259,0.0874,0.5086,0.0948,1,0.004797176509701105,0.0005526662837063506,1
2,0.5899,0.5419,0.2619,0.3901,0.5654,0.558,1,0.004797176509701105,0.0005526662837063506,1
3,0.547,0.5302,0.2595,0.4088,0.6879,0.5087,1,0.004797176509701105,0.0005526662837063506,1
4,0.5346,0.5107,0.2878,0.455,0.7093,0.561,1,0.004797176509701105,0.0005526662837063506,1
5,0.5181,0.5114,0.2954,0.4564,0.6699,0.5902,1,0.004797176509701105,0.0005526662837063506,1
6,0.5136,0.5071,0.3097,0.4649,0.6215,0.6495,1,0.004797176509701105,0.0005526662837063506,1
7,0.5127,0.5102,0.3092,0.4698,0.6044,0.6792,1,0.004797176509701105,0.0005526662837063506,1
8,0.5157,0.5105,0.2855,0.4559,0.7484,0.5394,1,0.004797176509701105,0.0005526662837063506,1
9,0.5148,0.5053,0.2932,0.4709,0.7309,0.5709,1,0.004797176509701105,0.0005526662837063506,1
10,0.5067,0.5115,0.2991,0.4506,0.6507,0.5955,1,0.004797176509701105,0.0005526662837063506,1
11,0.5069,0.4883,0.3233,0.5224,0.7109,0.6645,1,0.004797176509701105,0.0005526662837063506,1
12,0.5139,0.52,0.2892,0.4287,0.6267,0.5769,1,0.004797176509701105,0.0005526662837063506,1
13,0.5024,0.4959,0.3211,0.4949,0.6315,0.697,1,0.004797176509701105,0.0005526662837063506,1
14,0.5062,0.5076,0.3084,0.4574,0.6216,0.6349,1,0.004797176509701105,0.0005526662837063506,1
15,0.4991,0.4984,0.3172,0.4792,0.6272,0.6711,1,0.004797176509701105,0.0005526662837063506,1
16,0.5055,0.4927,0.3202,0.4997,0.654,0.6804,1,0.004797176509701105,0.0005526662837063506,1
17,0.5079,0.4948,0.3114,0.4967,0.6781,0.651,1,0.004797176509701105,0.0005526662837063506,1
18,0.4907,0.4884,0.3293,0.5092,0.6603,0.6912,1,0.004797176509701105,0.0005526662837063506,1
19,0.4912,0.5056,0.3091,0.4598,0.6276,0.6334,1,0.004797176509701105,0.0005526662837063506,1
20,0.5046,0.4973,0.3163,0.4803,0.6561,0.6431,1,0.004797176509701105,0.0005526662837063506,1
21,0.4933,0.5076,0.3055,0.457,0.6514,0.6062,1,0.004797176509701105,0.0005526662837063506,1
22,0.5002,0.5057,0.3148,0.4572,0.5957,0.6642,1,0.004797176509701105,0.0005526662837063506,1
23,0.5047,0.4973,0.3149,0.4814,0.6539,0.6468,1,0.004797176509701105,0.0005526662837063506,1
